,분기,행정동_코드_명,업종,연령대_10_매출_금액,연령대_20_매출_금액,연령대_10_매출_건수,연령대_20_매출_건수
31905,2,개포4동,섬유제품,0,0,0,0
31906,2,논현1동,한식음식점,54249890,5801475464,1809,152233
31907,2,논현1동,당구장,1419827,37340722,69,1514
31908,2,논현1동,섬유제품,0,0,0,0
31909,2,논현2동,일식음식점,7871479,630747711,171,12734
31910,2,논현2동,철물점,0,2348028,0,73
31911,2,대치1동,슈퍼마켓,27371485,44988733,8874,7542
31912,2,대치2동,세탁소,0,2200757,0,166
31913,2,대치2동,양식음식점,12278804,160431725,1212,6075
31914,2,대치2동,애완동물,90965,12203438,19,442
31915,2,대치2동,자동차수리,0,3841152,0,35
31916,2,대치4동,청과상,31365,600188,2,47
31917,2,대치4동,인테리어,0,11493372,0,728
31918,2,대치4동,신발,0,615917,0,15
31919,2,도곡2동,제과점,4453499,147622504,482,16175
31920,2,도곡2동,섬유제품,0,0,0,0
31921,2,도곡2동,일반교습학원,0,0,0,0
31922,2,삼성1동,호프-간이주점,4173390,581154332,91,11208
31923,2,삼성1동,운동/경기용품,0,487139547,0,1285
31924,2,삼성1동,자동차수리,0,18585765,0,309
31925,2,삼성2동,스포츠클럽,79114,59581562,5,840
31926,2,삼성2동,운동/경기용품,76443,10793206,11,197
31927,2,삼성2동,안경,6230334,82792922,126,879
31928,2,세곡동,의약품,3967413,72923213,502,8746
31929,2,세곡동,일반의원,50882724,168470680,764,10172
31930,2,세곡동,육류판매,49303,1179036,26,73
31931,2,세곡동,외국어학원,0,0,0,0
31932,2,세곡동,세탁소,80545,18348968,21,2003
31933,2,수서동,커피-음료,23428421,438514786,3867,63760
31934,2,신사동,PC방,94075264,708072715,23914,152982
31935,2,신사동,반찬가게,0,0,0,0
31936,2,압구정동,한식음식점,123858786,6107665291,4129,122155
31937,2,압구정동,양식음식점,124089906,5960258047,3085,110419
31938,2,역삼1동,PC방,62191614,445333163,14282,92143
31939,2,역삼1동,컴퓨터및주변장치판매,0,475684740,0,2368
31940,2,역삼2동,패스트푸드점,9668361,188122746,1145,24857
31941,2,역삼2동,일반의류,955503,114202315,27,1144
31942,2,역삼2동,안경,3320379,132477844,43,764
31943,2,역삼2동,시계및귀금속,51820,182122,5,21
31944,2,일원1동,당구장,735864,1044187,80,86
31945,2,일원2동,일식음식점,0,0,0,0
31946,2,청담동,피부관리실,8159810,388329150,54,1685
31947,2,청담동,세탁소,564766,16468239,11,1026
31948,2,청담동,가방,0,23855869,0,185
31949,2,청담동,애완동물,2367117,8667291,36,72
31950,2,청담동,철물점,0,1420425,0,98
31951,2,가락1동,의약품,335617,19881339,17,1389
31952,2,가락2동,애완동물,50461,8504423,6,157
31953,2,가락2동,일반교습학원,0,13951937,0,47
31954,2,가락2동,피부관리실,0,6896749,0,161
31955,2,가락2동,일반의류,0,64268,0,6
31956,2,가락본동,치과의원,171557,99830738,8,575
31957,2,거여1동,호프-간이주점,147393,11673268,5,258
31958,2,거여1동,세탁소,553846,5451228,93,353
31959,2,거여1동,육류판매,0,911172,0,55
31960,2,거여1동,가전제품,0,3970865,0,21
31961,2,거여2동,의약품,8582472,229062338,1503,24070
31962,2,마천1동,치킨전문점,405602,9418496,36,522
31963,2,마천1동,패스트푸드점,6935502,35034313,866,3732
31964,2,마천1동,분식전문점,3328620,29599235,514,3883
31965,2,마천2동,전자상거래업,0,0,0,0
31966,2,문정1동,한식음식점,11827572,452602836,962,17760
31967,2,문정1동,치킨전문점,980625,19238611,48,786
31968,2,문정2동,일식음식점,23747098,681008754,1106,30195
31969,2,방이1동,한식음식점,33455138,849882850,2156,28663
31970,2,방이1동,예술학원,0,2420960,0,15
31971,2,방이1동,당구장,1006233,4530838,101,329
31972,2,방이2동,가구,0,0,0,0
31973,2,방이2동,당구장,1625320,23277357,154,1951
31974,2,방이2동,피부관리실,0,1654074,0,22
31975,2,방이2동,전자상거래업,187786,14368953,2,409
31976,2,삼전동,일식음식점,4747483,78576000,465,2135
31977,2,삼전동,신발,0,0,0,0
31978,2,삼전동,인테리어,0,7817570,0,79
31979,2,삼전동,분식전문점,15984902,239807736,2227,24139
31980,2,삼전동,피부관리실,0,4963643,0,106
31981,2,석촌동,조명용품,0,121212,0,12
31982,2,석촌동,화장품,6994506,197143141,302,9431
31983,2,석촌동,일반의류,3327825,13688024,63,577
31984,2,석촌동,편의점,52816428,1037453829,13950,182313
31985,2,송파1동,안경,1171557,27974696,11,458
31986,2,송파1동,네일숍,0,2114811,0,39
31987,2,송파1동,호프-간이주점,23885461,730545080,632,18186
31988,2,송파2동,안경,11202821,149478977,456,3162
31989,2,오금동,세탁소,343203,6100176,32,468
31990,2,오금동,외국어학원,3451290,0,13,0
31991,2,오금동,예술학원,12611465,1499920,23,9
31992,2,오금동,일반의원,6114735,119026422,484,5538
31993,2,오륜동,커피-음료,11794628,115081017,1616,14063
31994,2,오륜동,한식음식점,945178,36719498,54,1052
31995,2,위례동,제과점,2145665,27962154,320,3107
31996,2,잠실2동,제과점,4684389,56655662,536,5621
31997,2,잠실2동,운동/경기용품,84659800,1063834488,2044,23350
31998,2,잠실3동,문구,323663,1713163,81,223
31999,2,잠실3동,치과의원,1341165,43538338,18,790
32000,2,잠실4동,예술학원,0,0,0,0
32001,2,잠실4동,분식전문점,0,487498,0,61
32002,2,잠실6동,미용실,868846,45799341,35,713
32003,2,잠실6동,슈퍼마켓,114046,21165199,42,5845
32004,2,잠실본동,애완동물,510497,101572877,58,2388
32005,2,잠실본동,핸드폰,4318636,82387848,617,2950
32006,2,잠실본동,청과상,3916678,50573809,50,4867
32007,2,잠실본동,예술학원,0,48029588,0,143
32008,2,잠실본동,패스트푸드점,49527843,522903920,6864,61986
32009,2,잠실본동,운동/경기용품,0,938202,0,43
32010,2,장지동,커피-음료,4416964,83865429,927,11744
32011,2,장지동,조명용품,0,12599550,0,1025
32012,2,풍납1동,화초,1038352,6938173,104,262
32013,2,풍납2동,양식음식점,694152,2745401,12,57
32014,2,강일동,의약품,1865396,41227974,291,5622
32015,2,강일동,커피-음료,7917643,243088338,1424,33790
32016,2,고덕1동,전자상거래업,0,0,0,0
32017,2,신정7동,육류판매,0,1810189,0,81
32018,2,숭인2동,치과의원,0,892947028,0,1280
32019,2,신정7동,골프연습장,0,317382,0,8
32020,2,가양1동,반찬가게,492798,480730728,897,97074
32021,2,가양1동,화장품,155739081,6010520941,10867,310997
32022,2,가양1동,스포츠 강습,0,67578592,0,247
32023,2,가양1동,예술학원,0,0,0,0
32024,2,가양2동,네일숍,2175296,14520104,218,1250
32025,2,가양3동,중식음식점,1488745,42896204,137,3368
32026,2,공항동,화초,0,4462522,0,83
32027,2,공항동,컴퓨터및주변장치판매,1922220,18389244,428,2349
32028,2,등촌1동,예술학원,0,1155991,0,5
32029,2,등촌2동,당구장,0,0,0,0
32030,2,등촌2동,네일숍,0,208225,0,5
32031,2,등촌3동,문구,4860240,82456493,2491,17218
32032,2,등촌3동,운동/경기용품,0,210255912,0,230
32033,2,발산1동,자동차수리,21139721,57789217,29,336
32034,2,발산1동,문구,41485796,14726676,8469,2785
32035,2,발산1동,화장품,21259851,207824045,1442,11372
32036,2,발산1동,조명용품,0,312525,0,111
32037,2,방화1동,치과의원,6188687,93448211,80,1705
32038,2,방화1동,애완동물,0,701212,0,74
32039,2,방화2동,스포츠클럽,0,1790324,0,11
32040,2,방화3동,화초,2467000,7710725,207,571
32041,2,염창동,슈퍼마켓,1738588,84527315,359,11793
32042,2,염창동,양식음식점,2161518,76065526,167,4718
32043,2,우장산동,중식음식점,6030824,4570453,618,298
32044,2,우장산동,자동차미용,0,1384741,0,27
32045,2,우장산동,일식음식점,0,19189580,0,148
32046,2,화곡1동,호프-간이주점,16299208,888260906,451,24879
32047,2,화곡1동,일반의류,2311696,178210033,52,3191
32048,2,화곡1동,일반의원,13484524,1030324670,1550,58008
32049,2,화곡2동,운동/경기용품,0,75144652,0,2486
32050,2,화곡2동,한의원,0,9274554,0,474
32051,2,화곡2동,시계및귀금속,0,4101701,0,28
32052,2,화곡3동,치과의원,25978,228162061,10,1490
32053,2,화곡3동,외국어학원,0,0,0,0
32054,2,화곡3동,안경,6172823,174395210,342,5263
32055,2,화곡3동,네일숍,0,6778502,0,243
32056,2,화곡3동,미곡판매,0,1914476,0,199
32057,2,화곡6동,슈퍼마켓,17979094,405856045,3211,46032
32058,2,화곡6동,치킨전문점,1055964,43681399,61,1754
32059,2,화곡6동,화장품,3265598,142714579,219,7032
32060,2,화곡8동,반찬가게,63112,12305885,13,1298
32061,2,화곡8동,컴퓨터및주변장치판매,0,919131,0,30
32062,2,화곡8동,호프-간이주점,1175378,105464704,12,2872
32063,2,화곡8동,편의점,15616623,485858660,3978,73918
32064,2,화곡8동,예술학원,0,6214100,0,37
32065,2,화곡8동,육류판매,571352,99826085,44,5681
32066,2,화곡8동,PC방,9666215,194321917,3044,36888
32067,2,화곡8동,가전제품,0,1708254,0,42
32068,2,화곡8동,중식음식점,0,1369037,0,286
32069,2,개봉1동,한식음식점,18884802,386285101,1366,14871
32070,2,개봉1동,화장품,768253,8654344,42,402
32071,2,개봉1동,일반의원,7010531,122875681,642,7107
32072,2,개봉1동,일반교습학원,0,0,0,0
32073,2,개봉1동,시계및귀금속,0,0,0,0
32074,2,번2동,한의원,0,10055488,0,680
32075,2,번2동,미용실,123077,3938455,10,228
32076,2,번2동,청과상,0,288310,0,12
32077,2,번2동,치킨전문점,274500,6911918,8,291
32078,2,번3동,문구,782378,994640,199,428
32079,2,번3동,치킨전문점,783647,10096832,76,799
32080,2,대조동,서적,0,3760783,0,8
32081,2,삼각산동,미용실,676192,12716162,33,397
32082,2,삼각산동,한식음식점,5976461,88094523,204,4139
32083,2,삼양동,예술학원,0,0,0,0
32084,2,송중동,미곡판매,0,0,0,0
32085,2,송중동,세탁소,25390,12857061,5,670
32086,2,송중동,예술학원,0,9103457,0,52
32087,2,송천동,호프-간이주점,704279,35338513,29,851
32088,2,송천동,치과의원,1871470,116550801,164,1910
32089,2,송천동,세탁소,0,329921,0,37
32090,2,수유1동,육류판매,611912,129526021,54,7883
32091,2,수유1동,의료기기,0,0,0,0
32092,2,수유2동,한식음식점,11967542,404423939,516,13413
32093,2,수유2동,치킨전문점,9326676,100459720,967,9895
32094,2,수유2동,미곡판매,0,0,0,0
32095,2,수유2동,자동차수리,0,11576046,0,62
32096,2,수유2동,제과점,2038682,26062811,421,3599
32097,2,수유2동,골프연습장,0,0,0,0
32098,2,수유3동,호프-간이주점,160982457,2792996137,3552,59321
32099,2,수유3동,노래방,27287098,271308958,6528,38269
32100,2,수유3동,양식음식점,4448822,112348840,179,3571
32101,2,수유3동,시계및귀금속,0,382518,0,43
32102,2,수유3동,애완동물,98502,11773022,9,510
32103,2,인수동,한식음식점,1644993,229313047,96,7780
32104,2,인수동,애완동물,0,1642764,0,39
32105,2,인수동,육류판매,1234466,41878525,51,1450
32106,2,인수동,당구장,0,392226,0,20
32107,2,도봉1동,안경,1066568,26215277,22,372
32108,2,도봉2동,노래방,0,1381497,0,24
32109,2,도봉2동,당구장,0,513662,0,36
32110,2,방학1동,철물점,0,13771793,0,461
32111,2,방학1동,일반의원,14932415,321718118,1948,17458
32112,2,방학1동,스포츠클럽,1270356,79566672,19,277
32113,2,방학2동,의약품,12827115,117358319,2097,13887
32114,2,방학3동,스포츠클럽,560725,171581782,41,1018
32115,2,방학3동,양식음식점,987924,11546855,15,202
32116,2,쌍문1동,육류판매,67604,13147109,10,356
32117,2,쌍문1동,문구,16893497,98673516,2666,15524
32118,2,쌍문1동,컴퓨터및주변장치판매,0,1923387,0,790
32119,2,쌍문3동,의료기기,0,337531,0,33
32120,2,쌍문3동,피부관리실,0,4127691,0,88
32121,2,쌍문3동,제과점,2084222,52488613,232,5160
32122,2,창1동,외국어학원,0,2435821,0,10
32123,2,월계1동,네일숍,0,1713429,0,44
32124,2,창1동,일반의원,12047564,296972778,2022,17893
32125,2,창3동,반찬가게,0,16398135,0,1639
32126,2,창4동,일반교습학원,0,0,0,0
32127,2,창4동,서적,0,0,0,0
32128,2,창4동,노래방,0,24134919,0,779
32129,2,창5동,분식전문점,37317819,280128291,3625,22309
32130,2,창5동,골프연습장,0,3439701,0,34
32131,2,창5동,스포츠 강습,5096724,84540553,34,194
32132,2,창5동,일반의류,882532,37404225,45,702
32133,2,공릉1동,편의점,45123704,799512730,11960,157453
32134,2,공릉1동,예술학원,0,46288859,0,278
32135,2,공릉1동,전자상거래업,1092963,6027361,54,364
32136,2,공릉1동,피부관리실,0,2797242,0,26
32137,2,상계10동,일반교습학원,436473,19902270,46,230
32138,2,상계10동,외국어학원,0,16201149,0,95
32139,2,상계10동,한식음식점,35687135,167900403,2720,10785
32140,2,상계10동,슈퍼마켓,105921228,16322199,51538,3703
32141,2,상계1동,일반의원,15868614,194790718,2106,11711
32142,2,상계1동,문구,453001,451265,170,123
32143,2,상계1동,자동차미용,0,12584608,0,707
32144,2,상계1동,화초,1271631,5572710,74,228
32145,2,상계2동,피부관리실,1373218,129791732,29,1408
32146,2,상계2동,네일숍,1257541,38367677,30,1052
32147,2,상계2동,제과점,63488830,987766684,4538,61138
32148,2,상계2동,PC방,21145652,562036998,7304,136621
32149,2,상계2동,전자상거래업,0,820895,0,5
32150,2,상계3·4동,패스트푸드점,180579,3676564,5,199
32151,2,상계3·4동,의약품,973636,32275462,297,4239
32152,2,상계3·4동,분식전문점,133800,16030231,43,1144
32153,2,상계3·4동,스포츠클럽,0,973137,0,14
32154,2,상계3·4동,가전제품,0,0,0,0
32155,2,상계5동,시계및귀금속,0,0,0,0
32156,2,상계5동,미용실,956278,22509816,83,876
32157,2,상계5동,일식음식점,0,2472952,0,50
32158,2,상계5동,서적,9752330,6008014,466,232
32159,2,상계6·7동,분식전문점,9683514,107698299,1430,10328
32160,2,상계6·7동,커피-음료,23669897,383292818,3966,62263
32161,2,상계6·7동,PC방,160667851,1178957621,50766,272891
32162,2,상계6·7동,노래방,0,2529192,0,136
32163,2,상계9동,의약품,7861465,53787845,1053,6131
32164,2,월계1동,안경,0,30094152,0,231
32165,2,월계1동,편의점,119273599,706948841,29861,139345
32166,2,월계2동,의약품,425728,7767572,93,1003
32167,2,월계2동,스포츠 강습,0,2648940,0,22
32168,2,중계1동,패스트푸드점,6559936,12019565,1035,1575
32169,2,중계2·3동,스포츠클럽,3540569,178255795,47,961
32170,2,중계2·3동,치과의원,296346,50380116,10,309
32171,2,중계2·3동,일식음식점,238744,9821214,6,157
32172,2,중계2·3동,피부관리실,189974,6556194,19,69
32173,2,중계4동,화장품,957053,36633692,102,2628
32174,2,중계본동,스포츠클럽,0,31364368,0,117
32175,2,하계1동,스포츠 강습,0,12026322,0,41
32176,2,하계1동,노래방,0,3809782,0,88
32177,2,하계1동,분식전문점,4395659,47370098,419,2661
32178,2,갈현1동,일식음식점,6326642,63893427,475,3026
32179,2,갈현1동,일반의류,16715053,117475863,852,4581
32180,2,갈현1동,제과점,11452621,71680631,1014,6887
32181,2,갈현2동,스포츠 강습,0,11726779,0,33
32182,2,갈현2동,일반교습학원,23224458,18441102,77,59
32183,2,갈현2동,한식음식점,118004331,1690062006,5383,44869
32184,2,갈현2동,문구,35143093,15068493,11012,2098
32185,2,구산동,편의점,57508569,598496623,16518,96768
32186,2,구산동,자동차수리,0,21143748,0,163
32187,2,대조동,일반교습학원,2346946,0,32,0
32188,2,대조동,전자상거래업,0,27000000,0,11
32189,2,불광1동,치킨전문점,1998273,16851520,102,892
32190,2,불광1동,일반교습학원,0,0,0,0
32191,2,불광2동,컴퓨터및주변장치판매,0,1204335,0,30
32192,2,수색동,슈퍼마켓,1473269,50014999,484,9257
32193,2,수색동,의약품,140125,7856878,49,1123
32194,2,신사1동,전자상거래업,5228216,64796911,291,2183
32195,2,신사1동,안경,1235487,18267121,43,230
32196,2,신사1동,PC방,17675872,105600157,5778,26269
32197,2,신사2동,예술학원,0,8821622,0,64
32198,2,신사2동,커피-음료,3193937,29578530,372,3570
32199,2,역촌동,스포츠클럽,986114,49169498,21,600
32200,2,역촌동,한의원,147834,32391414,15,783
32201,2,역촌동,자동차수리,1196567,30483755,7,126
32202,2,역촌동,치킨전문점,6257963,48833354,213,1771
32203,2,응암1동,한의원,0,51639981,0,1042
32204,2,응암1동,자동차수리,0,0,0,0
32205,2,응암1동,시계및귀금속,0,0,0,0
32206,2,증산동,제과점,6829285,88126858,849,11375
32207,2,증산동,분식전문점,8257,2971493,1,518
32208,2,연희동,핸드폰,0,780450,0,156
32209,2,진관동,운동/경기용품,1018557,171448818,49,2845
32210,2,남가좌1동,당구장,0,0,0,0
32211,2,남가좌1동,가전제품,0,0,0,0
32212,2,남가좌1동,한의원,0,384747,0,38
32213,2,남가좌2동,핸드폰,0,2029172,0,156
32214,2,남가좌2동,자동차수리,0,40912107,0,257
32215,2,남가좌2동,수산물판매,0,4357828,0,350
32216,2,남가좌2동,스포츠 강습,0,16326345,0,54
32217,2,남가좌2동,패스트푸드점,51070846,283528432,7713,39016
32218,2,북가좌2동,의약품,6183134,102208136,883,13167
